SNO,Class,TestcaseName,TestStepsExecuted,TestStepsPassed,TestStepsFailed,classpassSteps,classfailSteps,modelpassSteps,modelfailSteps,exteriorpassSteps,exteriorfailSteps,interiorpassSteps,interiorfailSteps,ecpassSteps,ecfailSteps,pspassSteps,psfailSteps,TestOutputFile,ExecStartTime,ExecEndTime,Executedby,ResultCode,ModelYearCode,TypeCode,RegionCode,LanguageCode,EnvironmentCode,TestCaseTypeCode,Status
2259,SUV,"GLE 450 4Matic SUV",160,145,15,145,15,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_450_4M_SUV.html,"2020-10-21 17:11:00","2020-10-21 17:13:00",shanta.shetty,2,2020,1,2,2,1,1,A
2260,SUV,"GLE 450 4Matic SUV",491,453,38,0,0,453,38,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_450_4M_SUV.html,"2020-10-21 17:11:00","2020-10-21 17:13:00",shanta.shetty,2,2020,1,2,1,1,2,A
2261,SUV,"GLE 450 4Matic SUV",446,391,55,0,0,0,0,98,12,97,13,100,15,96,15,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_450_4M_SUV.html,"2020-10-21 17:11:00","2020-10-21 17:13:00",shanta.shetty,2,2020,1,2,2,1,3,A
2262,SUV,"GLE 580 4Matic SUV",205,178,27,178,27,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_580_4M_SUV.html,"2020-10-21 17:13:00","2020-10-21 17:15:00",shanta.shetty,2,2020,1,2,2,1,1,A
2263,SUV,"GLE 580 4Matic SUV",524,490,34,0,0,490,34,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_580_4M_SUV.html,"2020-10-21 17:13:00","2020-10-21 17:15:00",shanta.shetty,2,2020,1,2,1,1,2,A
2264,SUV,"GLE 580 4Matic SUV",436,384,52,0,0,0,0,90,12,98,12,101,14,95,14,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_580_4M_SUV.html,"2020-10-21 17:13:00","2020-10-21 17:15:00",shanta.shetty,2,2020,1,2,1,1,3,A
2265,SUV,"AMG GLE 63 S 4Matic SUV",221,187,34,187,34,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_63S_4M_SUV.html,"2020-10-21 17:16:00","2020-10-21 17:18:00",shanta.shetty,2,2020,1,2,2,1,1,A
2266,SUV,"AMG GLE 63 S 4Matic SUV",479,450,29,0,0,450,29,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_63S_4M_SUV.html,"2020-10-21 17:16:00","2020-10-21 17:18:00",shanta.shetty,2,2020,1,2,2,1,2,A
2267,SUV,"AMG GLE 63 S 4Matic SUV",447,401,46,0,0,0,0,90,15,108,3,104,14,99,14,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_63S_4M_SUV.html,"2020-10-21 17:16:00","2020-10-21 17:18:00",shanta.shetty,2,2020,1,2,1,1,3,A
2268,SUV,"GLA 250 SUV",218,198,20,198,20,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_250_SUV.html,"2020-10-21 17:18:00","2020-10-21 17:20:00",shanta.shetty,2,2021,1,2,1,1,1,A
2269,SUV,"GLA 250 SUV",558,523,35,0,0,523,35,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_250_SUV.html,"2020-10-21 17:18:00","2020-10-21 17:20:00",shanta.shetty,2,2021,1,2,2,1,2,A
2270,SUV,"GLA 250 SUV",455,393,62,0,0,0,0,90,23,98,12,96,12,109,15,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_250_SUV.html,"2020-10-21 17:18:00","2020-10-21 17:20:00",shanta.shetty,2,2021,1,2,1,1,3,A
2271,SUV,"AMG GLA 35 SUV",208,187,21,187,21,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_35_SUV.html,"2020-10-21 17:21:00","2020-10-21 17:22:00",shanta.shetty,2,2020,1,2,1,1,1,A
2272,SUV,"AMG GLA 35 SUV",471,437,34,0,0,437,34,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_35_SUV.html,"2020-10-21 17:21:00","2020-10-21 17:22:00",shanta.shetty,2,2020,1,2,2,1,2,A
2273,SUV,"AMG GLA 35 SUV",449,395,54,0,0,0,0,98,15,98,13,109,12,90,14,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_35_SUV.html,"2020-10-21 17:21:00","2020-10-21 17:22:00",shanta.shetty,2,2020,1,2,1,1,3,A
2274,SUV,"GLE 350 SUV",221,187,34,187,34,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_SUV.html,"2020-10-30 17:06:00","2020-10-30 17:09:00",shanta.shetty,2,2020,1,2,1,1,1,A
2275,SUV,"GLE 350 SUV",493,459,34,0,0,459,34,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_SUV.html,"2020-10-30 17:06:00","2020-10-30 17:09:00",shanta.shetty,2,2020,1,2,2,1,2,A
2276,SUV,"GLE 350 SUV",452,404,48,0,0,0,0,98,12,99,12,98,12,109,12,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_SUV.html,"2020-10-30 17:06:00","2020-10-30 17:09:00",shanta.shetty,2,2020,1,2,2,1,3,A
2277,SUV,"GLE 450 4Matic SUV",177,165,12,165,12,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_450_4M_SUV.html,"2020-10-30 17:11:00","2020-10-30 17:13:00",shanta.shetty,2,2020,1,2,1,1,1,A
2278,SUV,"GLE 450 4Matic SUV",536,498,38,0,0,498,38,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_450_4M_SUV.html,"2020-10-30 17:11:00","2020-10-30 17:13:00",shanta.shetty,2,2020,1,2,1,1,2,A
2279,SUV,"GLE 450 4Matic SUV",480,423,57,0,0,0,0,108,12,109,15,100,14,106,16,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_450_4M_SUV.html,"2020-10-30 17:11:00","2020-10-30 17:13:00",shanta.shetty,2,2020,1,2,1,1,3,A
2280,SUV,"GLE 580 4Matic SUV",182,167,15,167,15,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_580_4M_SUV.html,"2020-10-30 17:13:00","2020-10-30 17:15:00",shanta.shetty,2,2021,1,2,2,1,1,A
2281,SUV,"GLE 580 4Matic SUV",477,432,45,0,0,432,45,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_580_4M_SUV.html,"2020-10-30 17:13:00","2020-10-30 17:15:00",shanta.shetty,2,2021,1,2,1,1,2,A
2282,SUV,"GLE 580 4Matic SUV",456,387,69,0,0,0,0,90,19,97,18,101,13,99,19,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_580_4M_SUV.html,"2020-10-30 17:13:00","2020-10-30 17:15:00",shanta.shetty,2,2021,1,2,1,1,3,A
2283,SUV,"AMG GLE 63 S 4Matic SUV",210,198,12,198,12,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_63S_4M_SUV.html,"2020-10-30 17:16:00","2020-10-30 17:18:00",shanta.shetty,2,2020,1,2,1,1,1,A
2284,SUV,"AMG GLE 63 S 4Matic SUV",572,543,29,0,0,543,29,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_63S_4M_SUV.html,"2020-10-30 17:16:00","2020-10-30 17:18:00",shanta.shetty,2,2020,1,2,2,1,2,A
2285,SUV,"AMG GLE 63 S 4Matic SUV",480,425,55,0,0,0,0,109,12,107,16,104,14,105,13,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_63S_4M_SUV.html,"2020-10-30 17:16:00","2020-10-30 17:18:00",shanta.shetty,2,2020,1,2,1,1,3,A
2286,SUV,"GLA 250 SUV",218,189,29,189,29,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_250_SUV.html,"2020-10-30 17:18:00","2020-10-30 17:20:00",shanta.shetty,2,2020,1,2,2,1,1,A
2287,SUV,"GLA 250 SUV",535,490,45,0,0,490,45,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_250_SUV.html,"2020-10-30 17:18:00","2020-10-30 17:20:00",shanta.shetty,2,2020,1,2,1,1,2,A
2288,SUV,"GLA 250 SUV",440,385,55,0,0,0,0,99,17,87,12,90,14,109,12,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_250_SUV.html,"2020-10-30 17:18:00","2020-10-30 17:20:00",shanta.shetty,2,2020,1,2,2,1,3,A
2289,SUV,"AMG GLA 35 SUV",208,187,21,187,21,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_35_SUV.html,"2020-10-30 17:21:00","2020-10-30 17:22:00",shanta.shetty,2,2020,1,2,2,1,1,A
2290,SUV,"AMG GLA 35 SUV",516,487,29,0,0,487,29,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_35_SUV.html,"2020-10-30 17:21:00","2020-10-30 17:22:00",shanta.shetty,2,2020,1,2,1,1,2,A
2291,SUV,"AMG GLA 35 SUV",487,427,60,0,0,0,0,109,12,107,12,106,19,105,17,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_35_SUV.html,"2020-10-30 17:21:00","2020-10-30 17:22:00",shanta.shetty,2,2020,1,2,1,1,3,A
2292,SUV,"GLE 350 4Matic SUV",78,75,3,75,3,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_4M_SUV.html,"2020-10-02 17:09:00","2020-10-02 17:11:00",shanta.shetty,2,2020,1,2,2,3,1,A
2293,SUV,"GLE 350 4Matic SUV",402,398,4,0,0,398,4,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_4M_SUV.html,"2020-10-02 17:09:00","2020-10-02 17:11:00",shanta.shetty,2,2020,1,2,2,3,2,A
2294,SUV,"GLE 350 4Matic SUV",357,339,18,0,0,0,0,46,2,45,5,140,3,108,8,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_4M_SUV.html,"2020-10-02 17:09:00","2020-10-02 17:11:00",shanta.shetty,2,2020,1,2,1,3,3,A
2295,SUV,"GLE 450 4Matic SUV",134,132,2,132,2,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_450_4M_SUV.html,"2020-10-02 17:11:00","2020-10-02 17:13:00",shanta.shetty,2,2020,1,2,1,3,1,A
2296,SUV,"GLE 450 4Matic SUV",484,480,4,0,0,480,4,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_450_4M_SUV.html,"2020-10-02 17:11:00","2020-10-02 17:13:00",shanta.shetty,2,2020,1,2,2,3,2,A
2297,SUV,"GLE 450 4Matic SUV",474,444,30,0,0,0,0,55,2,76,9,139,3,174,16,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_450_4M_SUV.html,"2020-10-02 17:11:00","2020-10-02 17:13:00",shanta.shetty,2,2020,1,2,1,3,3,A
2298,SUV,"GLE 580 4Matic SUV",139,137,2,137,2,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_580_4M_SUV.html,"2020-10-02 17:13:00","2020-10-02 17:15:00",shanta.shetty,2,2020,1,2,1,3,1,A
2299,SUV,"GLE 580 4Matic SUV",531,523,8,0,0,523,8,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_580_4M_SUV.html,"2020-10-02 17:13:00","2020-10-02 17:15:00",shanta.shetty,2,2020,1,2,2,3,2,A
2300,SUV,"GLE 580 4Matic SUV",545,494,51,0,0,0,0,66,13,98,14,177,9,153,15,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_580_4M_SUV.html,"2020-10-02 17:13:00","2020-10-02 17:15:00",shanta.shetty,2,2020,1,2,1,3,3,A
2301,SUV,"AMG GLE 63 S 4Matic SUV",169,164,5,164,5,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_63S_4M_SUV.html,"2020-10-02 17:16:00","2020-10-02 17:18:00",shanta.shetty,2,2021,1,2,1,3,1,A
2302,SUV,"AMG GLE 63 S 4Matic SUV",565,557,8,0,0,557,8,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_63S_4M_SUV.html,"2020-10-02 17:16:00","2020-10-02 17:18:00",shanta.shetty,2,2021,1,2,2,3,2,A
2303,SUV,"AMG GLE 63 S 4Matic SUV",590,535,55,0,0,0,0,118,14,118,14,144,13,155,14,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_63S_4M_SUV.html,"2020-10-02 17:16:00","2020-10-02 17:18:00",shanta.shetty,2,2021,1,2,2,3,3,A
2304,SUV,"GLA 250 SUV",157,154,3,154,3,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_250_SUV.html,"2020-10-02 17:18:00","2020-10-02 17:20:00",shanta.shetty,2,2021,1,2,1,3,1,A
2305,SUV,"GLA 250 SUV",587,578,9,0,0,578,9,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_250_SUV.html,"2020-10-02 17:18:00","2020-10-02 17:20:00",shanta.shetty,2,2021,1,2,1,3,2,A
2306,SUV,"GLA 250 SUV",683,626,57,0,0,0,0,133,14,163,15,145,14,185,14,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_250_SUV.html,"2020-10-02 17:18:00","2020-10-02 17:20:00",shanta.shetty,2,2021,1,2,1,3,3,A
2307,SUV,"AMG GLA 35 SUV",210,205,5,205,5,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_35_SUV.html,"2020-10-02 17:21:00","2020-10-02 17:22:00",shanta.shetty,2,2020,1,2,2,3,1,A
2308,SUV,"AMG GLA 35 SUV",585,580,5,0,0,580,5,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_35_SUV.html,"2020-10-02 17:21:00","2020-10-02 17:22:00",shanta.shetty,2,2020,1,2,1,3,2,A
2309,SUV,"AMG GLA 35 SUV",747,707,40,0,0,0,0,203,5,139,13,179,9,186,13,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_35_SUV.html,"2020-10-02 17:21:00","2020-10-02 17:22:00",shanta.shetty,2,2020,1,2,1,3,3,A
2310,SUV,"GLE 350 SUV",168,165,3,165,3,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_SUV.html,"2020-10-09 17:06:00","2020-10-09 17:09:00",shanta.shetty,2,2020,1,2,1,3,1,A
2311,SUV,"GLE 350 SUV",524,519,5,0,0,519,5,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_SUV.html,"2020-10-09 17:06:00","2020-10-09 17:09:00",shanta.shetty,2,2020,1,2,2,3,2,A
2312,SUV,"GLE 350 SUV",460,425,35,0,0,0,0,92,10,97,13,108,5,128,7,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_SUV.html,"2020-10-09 17:06:00","2020-10-09 17:09:00",shanta.shetty,2,2020,1,2,1,3,3,A
2313,SUV,"GLE 350 4Matic SUV",132,128,4,128,4,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_4M_SUV.html,"2020-10-09 17:09:00","2020-10-09 17:11:00",shanta.shetty,2,2020,1,2,2,3,1,A
2314,SUV,"GLE 350 4Matic SUV",535,530,5,0,0,530,5,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_4M_SUV.html,"2020-10-09 17:09:00","2020-10-09 17:11:00",shanta.shetty,2,2020,1,2,1,3,2,A
2315,SUV,"GLE 350 4Matic SUV",476,438,38,0,0,0,0,92,10,108,9,109,10,129,9,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_4M_SUV.html,"2020-10-09 17:09:00","2020-10-09 17:11:00",shanta.shetty,2,2020,1,2,2,3,3,A
2316,SUV,"GLE 450 4Matic SUV",184,174,10,174,10,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_450_4M_SUV.html,"2020-10-09 17:11:00","2020-10-09 17:13:00",shanta.shetty,2,2020,1,2,2,3,1,A
2317,SUV,"GLE 450 4Matic SUV",596,590,6,0,0,590,6,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_450_4M_SUV.html,"2020-10-09 17:11:00","2020-10-09 17:13:00",shanta.shetty,2,2020,1,2,1,3,2,A
2318,SUV,"GLE 450 4Matic SUV",479,456,23,0,0,0,0,108,9,109,5,110,9,129,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_450_4M_SUV.html,"2020-10-09 17:11:00","2020-10-09 17:13:00",shanta.shetty,2,2020,1,2,1,3,3,A
2319,SUV,"AMG GLE 63 S 4Matic SUV",154,150,4,150,4,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_63S_4M_SUV.html,"2020-10-09 17:16:00","2020-10-09 17:18:00",shanta.shetty,2,2020,1,2,2,3,1,A
2320,SUV,"AMG GLE 63 S 4Matic SUV",571,564,7,0,0,564,7,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_63S_4M_SUV.html,"2020-10-09 17:16:00","2020-10-09 17:18:00",shanta.shetty,2,2020,1,2,2,3,2,A
2321,SUV,"AMG GLE 63 S 4Matic SUV",496,468,28,0,0,0,0,108,10,117,3,114,5,129,10,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_63S_4M_SUV.html,"2020-10-09 17:16:00","2020-10-09 17:18:00",shanta.shetty,2,2020,1,2,1,3,3,A
2322,SUV,"GLA 250 SUV",243,238,5,238,5,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_250_SUV.html,"2020-10-09 17:18:00","2020-10-09 17:20:00",shanta.shetty,2,2020,1,2,1,3,1,A
2323,SUV,"GLA 250 SUV",574,570,4,0,0,570,4,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_250_SUV.html,"2020-10-09 17:18:00","2020-10-09 17:20:00",shanta.shetty,2,2020,1,2,2,3,2,A
2324,SUV,"GLA 250 SUV",480,450,30,0,0,0,0,107,2,109,10,116,9,118,9,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_250_SUV.html,"2020-10-09 17:18:00","2020-10-09 17:20:00",shanta.shetty,2,2020,1,2,1,3,3,A
2325,SUV,"AMG GLA 35 SUV",188,184,4,184,4,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_35_SUV.html,"2020-10-09 17:21:00","2020-10-09 17:22:00",shanta.shetty,2,2021,1,2,1,3,1,A
2326,SUV,"AMG GLA 35 SUV",549,544,5,0,0,544,5,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_35_SUV.html,"2020-10-09 17:21:00","2020-10-09 17:22:00",shanta.shetty,2,2021,1,2,2,3,2,A
2327,SUV,"AMG GLA 35 SUV",503,474,29,0,0,0,0,119,9,109,10,116,10,130,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_35_SUV.html,"2020-10-09 17:21:00","2020-10-09 17:22:00",shanta.shetty,2,2021,1,2,1,3,3,A
2328,SUV,"GLE 350 SUV",179,176,3,176,3,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_SUV.html,"2020-10-16 17:06:00","2020-10-16 17:09:00",shanta.shetty,2,2020,1,2,1,3,1,A
2329,SUV,"GLE 350 SUV",482,480,2,0,0,480,2,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_SUV.html,"2020-10-16 17:06:00","2020-10-16 17:09:00",shanta.shetty,2,2020,1,2,2,3,2,A
2330,SUV,"GLE 350 SUV",483,458,25,0,0,0,0,100,2,110,10,120,10,128,3,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_SUV.html,"2020-10-16 17:06:00","2020-10-16 17:09:00",shanta.shetty,2,2020,1,2,2,3,3,A
2331,SUV,"GLE 350 4Matic SUV",199,196,3,196,3,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_4M_SUV.html,"2020-10-16 17:09:00","2020-10-16 17:11:00",shanta.shetty,2,2020,1,2,1,3,1,A
2332,SUV,"GLE 350 4Matic SUV",535,530,5,0,0,530,5,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_4M_SUV.html,"2020-10-16 17:09:00","2020-10-16 17:11:00",shanta.shetty,2,2020,1,2,1,3,2,A
2333,SUV,"GLE 350 4Matic SUV",485,452,33,0,0,0,0,101,10,119,13,112,10,120,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_4M_SUV.html,"2020-10-16 17:09:00","2020-10-16 17:11:00",shanta.shetty,2,2020,1,2,1,3,3,A
2334,SUV,"GLE 450 4Matic SUV",170,166,4,166,4,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_450_4M_SUV.html,"2020-10-16 17:11:00","2020-10-16 17:13:00",shanta.shetty,2,2020,1,2,2,3,1,A
2335,SUV,"GLE 450 4Matic SUV",537,529,8,0,0,529,8,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_450_4M_SUV.html,"2020-10-16 17:11:00","2020-10-16 17:13:00",shanta.shetty,2,2020,1,2,1,3,2,A
2336,SUV,"GLE 450 4Matic SUV",467,442,25,0,0,0,0,101,10,114,10,120,3,107,2,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_450_4M_SUV.html,"2020-10-16 17:11:00","2020-10-16 17:13:00",shanta.shetty,2,2020,1,2,1,3,3,A
2337,SUV,"GLE 580 4Matic SUV",190,187,3,187,3,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_580_4M_SUV.html,"2020-10-16 17:13:00","2020-10-16 17:15:00",shanta.shetty,2,2020,1,2,2,3,1,A
2338,SUV,"GLE 580 4Matic SUV",484,476,8,0,0,476,8,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_580_4M_SUV.html,"2020-10-16 17:13:00","2020-10-16 17:15:00",shanta.shetty,2,2020,1,2,1,3,2,A
2339,SUV,"GLE 580 4Matic SUV",463,442,21,0,0,0,0,101,10,108,9,111,2,122,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_580_4M_SUV.html,"2020-10-16 17:13:00","2020-10-16 17:15:00",shanta.shetty,2,2020,1,2,2,3,3,A
2340,SUV,"AMG GLE 63 S 4Matic SUV",181,168,13,168,13,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_63S_4M_SUV.html,"2020-10-16 17:16:00","2020-10-16 17:18:00",shanta.shetty,2,2020,1,2,1,3,1,A
2341,SUV,"AMG GLE 63 S 4Matic SUV",568,554,14,0,0,554,14,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_63S_4M_SUV.html,"2020-10-16 17:16:00","2020-10-16 17:18:00",shanta.shetty,2,2020,1,2,2,3,2,A
2342,SUV,"AMG GLE 63 S 4Matic SUV",440,388,52,0,0,0,0,99,12,98,12,104,14,87,14,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_63S_4M_SUV.html,"2020-10-16 17:16:00","2020-10-16 17:18:00",shanta.shetty,2,2020,1,2,2,3,3,A
2343,SUV,"GLA 250 SUV",187,177,10,177,10,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_250_SUV.html,"2020-10-16 17:18:00","2020-10-16 17:20:00",shanta.shetty,2,2020,1,2,1,3,1,A
2344,SUV,"GLA 250 SUV",505,500,5,0,0,500,5,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_250_SUV.html,"2020-10-16 17:18:00","2020-10-16 17:20:00",shanta.shetty,2,2020,1,2,1,3,2,A
2345,SUV,"GLA 250 SUV",458,421,37,0,0,0,0,100,10,101,10,101,10,119,7,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_250_SUV.html,"2020-10-16 17:18:00","2020-10-16 17:20:00",shanta.shetty,2,2020,1,2,2,3,3,A
2346,SUV,"AMG GLA 35 SUV",210,199,11,199,11,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_35_SUV.html,"2020-10-16 17:21:00","2020-10-16 17:22:00",shanta.shetty,2,2020,1,2,2,3,1,A
